strategy,entry_ts,exit_ts,entry_reference_price,entry_execution_price,initial_stop,initial_target,atr_at_entry,exit_price,exit_reason,holding_bars,touch_target_bar_events,initial_stop_touch_bar_events,same_bar_ambiguous_bar_events,TARGET_TOUCHED_ANY,INITIAL_STOP_TOUCHED_ANY,TARGET_AND_INITIAL_STOP_SAME_BAR_ANY,classification
baseline,1727551800000,1727558100000,2677.42,2677.955484,2666.059231688022,2700.141536623957,5.680384155989207,2666.62,llm_sell,7,0,1,0,False,True,False,STRATEGY_EXIT
baseline,1727568900000,1727569800000,2679.26,2679.795852,2667.308664542017,2703.162670915967,5.975667728991696,2670.5,llm_sell,1,0,0,0,False,False,False,STRATEGY_EXIT
baseline,1727576100000,1727578800000,2679.9,2680.43598,2666.492489764463,2706.715020471075,6.703755117768592,2669.75,llm_sell,3,0,0,0,False,False,False,STRATEGY_EXIT
baseline,1727580600000,1727582400000,2676.03,2676.565206,2662.881514663006,2702.326970673988,6.574242668496851,2669.11,llm_sell,2,0,0,0,False,False,False,STRATEGY_EXIT
baseline,1727627400000,1727651700000,2659.56,2660.091912,2644.58034276196,2689.519314476079,7.489828619019795,2649.86,stop_loss,27,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1727746200000,1727776800000,2625.3,2625.82506,2602.227689780716,2671.444620438569,11.53615510964219,2633.1,trailing_stop,34,0,0,0,False,False,False,PROFIT_TRAILING_EXIT
baseline,1728004500000,1728051300000,2372.19,2372.664438,2351.467893244745,2413.634213510511,10.36105337762773,2359.43,stop_loss,52,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1728107100000,1728135900000,2417.92,2418.403584,2405.843667268509,2442.072665462983,6.038166365745516,2410,stop_loss,32,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1728171900000,1728225000000,2414.54,2415.022908,2403.080108660331,2437.459782679337,5.729945669834359,2448.1,take_profit,59,3,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1728309600000,1728316800000,2488.77,2489.267754,2468.232227002321,2529.845545995357,10.26888649883931,2464.84,stop_loss,8,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1728409500000,1728455400000,2442.6,2443.08852,2417.995428280012,2491.809143439975,12.30228585999376,2444.65,trailing_stop,51,0,0,0,False,False,False,PROFIT_TRAILING_EXIT
baseline,1728486900000,1728490500000,2467.57,2468.063514,2447.908484030221,2506.893031939559,9.830757984889656,2434.39,stop_loss,4,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1728562500000,1728563400000,2405.97,2406.451194,2391.090415360696,2435.729169278608,7.439792319651963,2387.53,stop_loss,1,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1728609300000,1728640800000,2385.19,2385.667038,2368.680809425598,2418.208381148805,8.254595287201354,2420.67,take_profit,35,3,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1728856800000,1728864000000,2477.2,2477.69544,2462.780733673066,2506.038532653867,7.209633163466827,2460.11,stop_loss,8,0,3,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1728875700000,1728877500000,2483.42,2483.916684,2466.653085600836,2516.953828798329,8.383457199582114,2521.15,take_profit,2,2,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1728976500000,1728990900000,2617.03,2617.553406,2600.300252979746,2650.489494040508,8.364873510126989,2599.79,stop_loss,16,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1728999900000,1729001700000,2671.13,2671.664226,2641.740145288941,2729.909709422119,14.69492735552968,2618.27,stop_loss,2,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1729041300000,1729062000000,2623.11,2623.634622,2599.109019148488,2671.111961703024,12.00049042575606,2601.91,stop_loss,23,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1729099800000,1729122300000,2623.97,2624.494794,2598.717012303973,2674.475975392053,12.6264938480132,2611.24,llm_sell,25,0,0,0,False,False,False,STRATEGY_EXIT
baseline,1729124100000,1729157400000,2621.41,2621.934282,2607.091277594129,2650.047444811741,7.159361202935308,2618.69,stop_loss,37,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1729215000000,1729223100000,2628.17,2628.695634,2611.255809728067,2661.998380543867,8.45709513596675,2610.2,stop_loss,9,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1729350000000,1729351800000,2653.24,2653.770648,2644.06216785863,2671.59566428274,4.588916070685018,2643.43,stop_loss,2,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1729368000000,1729391400000,2644.04,2644.568808,2635.464488834698,2661.191022330603,4.287755582650769,2639.33,llm_sell,26,0,0,0,False,False,False,STRATEGY_EXIT
baseline,1729407600000,1729432800000,2650.13,2650.660026,2641.562176591416,2667.265646817169,4.283911704292109,2691.53,take_profit,28,1,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1729637100000,1729638900000,2636.32,2636.847264,2621.961352447182,2665.037295105637,7.179323776409122,2628.58,llm_sell,2,0,0,0,False,False,False,STRATEGY_EXIT
baseline,1729737900000,1729758600000,2556.04,2556.551208,2534.194311954873,2599.731376090254,10.92284402256356,2535.46,stop_loss,23,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1729803600000,1729816200000,2547.89,2548.399578,2529.971775003066,2583.726449993867,8.95911249846686,2525.9,stop_loss,14,0,3,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1729851300000,1729876500000,2544.69,2545.198938,2521.65737453394,2590.755250932121,11.51631273303008,2517.41,stop_loss,28,0,3,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1729944900000,1729952100000,2473.7,2474.19474,2460.347904674265,2500.404190651469,6.676047662867146,2457.53,stop_loss,8,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1729964700000,1729982700000,2479.18,2479.675836,2463.978370046619,2509.583259906762,7.600814976690599,2486.69,trailing_stop,20,0,0,0,False,False,False,PROFIT_TRAILING_EXIT
baseline,1730000700000,1730019600000,2484.61,2485.106922,2474.16703311465,2505.4959337707,5.221483442674876,2468.59,stop_loss,21,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1730035800000,1730066400000,2490.69,2491.188138,2477.95918073935,2516.151638521299,6.365409630324798,2524.84,take_profit,34,2,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1730099700000,1730123100000,2523.8,2524.30476,2506.385383362998,2558.629233274005,8.707308318501228,2513.85,stop_loss,26,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1730149200000,1730152800000,2519.98,2520.483996,2498.877710960557,2562.184578078887,10.55114451972172,2581.05,take_profit,4,1,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1730259000000,1730288700000,2650.67,2651.200134,2628.32997242708,2695.35005514584,11.17001378645993,2659.4,trailing_stop,33,1,0,0,True,False,False,PROFIT_TRAILING_EXIT
baseline,1730466000000,1730468700000,2533.5,2534.0067,2514.446795635442,2571.606408729116,9.526602182278907,2573.71,take_profit,3,1,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1730667600000,1730680200000,2467.61,2468.103522,2445.690277103939,2511.449445792122,10.9598614480305,2439.21,stop_loss,14,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1730786400000,1730817000000,2427.77,2428.255554,2409.476151416444,2464.357697167111,9.146924291777854,2469.3,take_profit,34,2,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1730853900000,1730860200000,2485.17,2485.667034,2456.467704422961,2542.574591154078,14.35114778851941,2559.93,take_profit,7,2,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1731286800000,1731301200000,3194.6,3195.23892,3144.310233144702,3295.179533710596,25.14488342764918,3167.75,llm_sell,16,0,0,0,False,False,False,STRATEGY_EXIT
baseline,1731323700000,1731330000000,3197.58,3198.219516,3162.503634191587,3267.732731616827,17.53818290420679,3153.32,stop_loss,7,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1731337200000,1731341700000,3200.25,3200.89005,3155.288926976346,3290.172146047307,22.48053651182684,3297.36,take_profit,5,1,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1731508200000,1731509100000,3285.5,3286.1571,3231.645592451616,3393.208815096767,26.92720377419177,3319.86,llm_sell,1,0,0,0,False,False,False,STRATEGY_EXIT
baseline,1731559500000,1731566700000,3236.14,3236.787228,3191.79304744666,3324.833905106679,22.1734762766699,3184.65,stop_loss,8,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1731669300000,1731680100000,3093.3,3093.91866,3058.19761508988,3163.504769820241,17.55119245506022,3069,stop_loss,12,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1731707100000,1731741300000,3090.19,3090.808038,3049.703858201532,3171.162283596936,20.24307089923398,3111.36,trailing_stop,38,0,0,0,False,False,False,PROFIT_TRAILING_EXIT
baseline,1731831300000,1731841200000,3152.21,3152.840442,3119.205407331708,3218.219185336584,16.50229633414599,3110.86,stop_loss,11,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1731895200000,1731927600000,3117.96,3118.583592,3081.82678021172,3190.226439576561,18.06660989414017,3090.89,stop_loss,36,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1731945600000,1731957300000,3162.67,3163.302534,3118.628110319696,3250.753779360609,22.02094484015212,3109,stop_loss,13,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1732043700000,1732048200000,3130.77,3131.396154,3098.038939191602,3196.232121616795,16.36553040419884,3110,llm_sell,5,0,0,0,False,False,False,STRATEGY_EXIT
baseline,1732090500000,1732100400000,3123.19,3123.814638,3101.268676587104,3167.032646825793,10.96066170644822,3084.33,stop_loss,11,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1732111200000,1732113000000,3149.25,3149.87985,3118.600312022947,3210.549375954105,15.32484398852636,3108.19,stop_loss,2,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1732163400000,1732190400000,3128.84,3129.465768,3090.819446891526,3204.881106216948,19.01027655423707,3213.57,take_profit,30,1,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1732320900000,1732357800000,3353.34,3354.010668,3320.141708813571,3419.736582372859,16.59914559321466,3350.29,stop_loss,41,0,3,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1732491900000,1732497300000,3360.69,3361.362138,3332.036741794984,3417.996516410032,14.32662910250787,3316.38,stop_loss,6,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1732506300000,1732526100000,3362.34,3363.012468,3331.817819669378,3423.384360661245,15.26109016531123,3445.13,take_profit,22,2,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1732675500000,1732703400000,3364.76,3365.432952,3326.685761020985,3440.90847795803,19.03711948950745,3472.85,take_profit,31,3,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1732849200000,1732854600000,3589.58,3590.297916,3559.131495363118,3650.477009273764,15.22425231844107,3572.38,llm_sell,6,0,0,0,False,False,False,STRATEGY_EXIT
baseline,1732856400000,1732860000000,3594.58,3595.298916,3566.285291632549,3651.169416734901,14.14735418372548,3562.57,stop_loss,4,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1732879800000,1732892400000,3590.53,3591.248106,3566.758375907885,3638.07324818423,11.88581204605752,3641.8,take_profit,14,1,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1732913100000,1732914900000,3591.72,3592.438344,3564.540380936306,3646.079238127387,13.58980953184687,3581.32,llm_sell,2,0,0,0,False,False,False,STRATEGY_EXIT
baseline,1732918500000,1732938300000,3594.04,3594.758808,3569.802564761865,3642.514870476271,12.11871761906767,3656.52,take_profit,22,2,1,0,True,True,False,TAKE_PROFIT_EXIT
baseline,1733059800000,1733083200000,3710.66,3711.402132,3686.562586678801,3758.854826642397,12.04870666059932,3691.9,stop_loss,26,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1733091300000,1733111100000,3718.65,3719.39373,3688.176258228785,3779.59748354243,15.23687088560751,3684.87,stop_loss,22,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1733187600000,1733191200000,3647.61,3648.339522,3612.166681514431,3718.496636971138,17.72165924278449,3618.23,llm_sell,4,0,1,0,False,True,False,STRATEGY_EXIT
baseline,1733193000000,1733210100000,3648.22,3648.949644,3612.885651644934,3718.888696710132,17.66717417753301,3623.89,stop_loss,19,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1733262300000,1733273100000,3611.72,3612.442344,3578.57280925273,3678.01438149454,16.57359537363504,3693.15,take_profit,12,1,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1733456700000,1733475600000,3907.42,3908.201484,3851.809069428484,4018.641861143033,27.80546528575806,3870.49,stop_loss,21,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1733494500000,1733498100000,3917.69,3918.473538,3871.087629825456,4010.894740349088,23.30118508727196,4024.48,take_profit,4,2,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1733572800000,1733580000000,4005.18,4005.981036,3983.476206907518,4048.587586184963,10.85189654624078,3981.89,stop_loss,8,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1733666400000,1733683500000,3992,3992.7984,3968.289306061529,4039.421387876941,11.85534696923539,3967.99,stop_loss,19,0,5,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1733688900000,1733703300000,3987.4,3988.19748,3963.345915566337,4035.508168867327,12.0270422168316,3978.22,stop_loss,16,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1733827500000,1733832900000,3763.5,3764.2527,3719.922182687935,3850.65563462413,21.78890865603248,3713.49,stop_loss,6,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1733890500000,1733928300000,3665.39,3666.123078,3616.258770014512,3763.652459970976,24.56561499274393,3771.1,take_profit,42,1,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1734061500000,1734072300000,3933.11,3933.896622,3891.021470074012,4017.287059851977,21.04426496299424,3887.1,stop_loss,12,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1734092100000,1734104700000,3918.82,3919.603764,3889.418601780785,3977.622796438431,14.70069910960776,3885.44,stop_loss,14,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1734138900000,1734142500000,3937.87,3938.657574,3906.971894980775,3999.66621003845,15.44905250961248,3905.63,stop_loss,4,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1734154200000,1734170400000,3915.32,3916.103064,3893.005565595857,3959.948868808286,11.15721720207138,3897.71,stop_loss,18,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1734228900000,1734246900000,3886.25,3887.02725,3861.241413045544,3936.267173908913,12.50429347722829,3861.52,stop_loss,20,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1734266700000,1734296400000,3884.61,3885.386922,3860.237315969511,3933.355368060979,12.18634201524465,3874.57,stop_loss,33,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1734304500000,1734319800000,3939.65,3940.43793,3900.911379824878,4017.127240350244,19.36931008756107,3944.69,trailing_stop,17,3,0,0,True,False,False,PROFIT_TRAILING_EXIT
baseline,1734367500000,1734373800000,3962.87,3963.662574,3920.289413244325,4048.031173511349,21.29029337783743,4084.96,take_profit,7,3,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1734445800000,1734447600000,4009.82,4010.621964,3976.439385718089,4076.581228563823,16.69030714095571,3970.24,stop_loss,2,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1734545700000,1734549300000,3880.12,3880.896024,3843.986676561181,3952.386646877638,18.06666171940942,3844.27,llm_sell,4,0,2,0,False,True,False,STRATEGY_EXIT
baseline,1734712200000,1734728400000,3414.85,3415.53297,3334.316858598128,3575.916282803744,40.26657070093592,3399.24,stop_loss,18,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1734860700000,1734876900000,3383.21,3383.886642,3345.880104231512,3457.869791536977,18.66494788424421,3322.1,stop_loss,18,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1734926400000,1734933600000,3355.3,3355.97106,3301.180987928749,3463.538024142503,27.05950603562559,3286.37,stop_loss,8,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1734943500000,1734966900000,3316.85,3317.51337,3273.60857509832,3403.33284980336,21.62071245083999,3297.23,stop_loss,26,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1734972300000,1734978600000,3375.38,3376.055076,3320.228415762687,3485.683168474627,27.57579211865664,3316.09,stop_loss,7,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1735170300000,1735174800000,3497.18,3497.879436,3471.084360819527,3549.371278360946,13.04781959023656,3470.18,stop_loss,5,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1735266600000,1735284600000,3366.19,3366.863238,3332.436198321405,3433.69760335719,16.8769008392976,3329.65,stop_loss,20,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1735378200000,1735405200000,3351.47,3352.140294,3333.208242445343,3387.993515109314,9.130878777328389,3392.82,take_profit,30,4,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1735521300000,1735533900000,3430.09,3430.776018,3395.110267840636,3500.049464318728,17.48986607968205,3391.3,stop_loss,14,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1735588800000,1735594200000,3405.11,3405.791022,3372.293808152039,3470.742383695923,16.40809592398074,3328.16,stop_loss,6,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1735633800000,1735665300000,3388.42,3389.097684,3360.416756187223,3444.426487625554,14.0016219063884,3389.43,trailing_stop,35,1,0,0,True,False,False,PROFIT_TRAILING_EXIT
baseline,1735760700000,1735779600000,3357,3357.6714,3335.765686289423,3399.468627421154,10.61715685528852,3399.68,take_profit,21,2,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1735861500000,1735862400000,3455.79,3456.481158,3432.867150910972,3501.635698178055,11.46142454451389,3450.71,llm_sell,1,0,0,0,False,False,False,STRATEGY_EXIT
baseline,1735863300000,1735886700000,3462.48,3463.172496,3438.953665836502,3509.532668326996,11.7631670817492,3442.88,stop_loss,26,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1735905600000,1735913700000,3472.37,3473.064474,3454.81255919051,3507.48488161898,8.778720404744925,3512.22,take_profit,9,1,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1736097300000,1736125200000,3637.81,3638.537562,3618.270600051999,3676.888799896002,9.769699974000583,3614.55,stop_loss,31,0,3,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1736165700000,1736167500000,3657.69,3658.421538,3636.674419775974,3699.721160448053,10.50779011201324,3642.61,llm_sell,2,0,0,0,False,False,False,STRATEGY_EXIT
baseline,1736174700000,1736184600000,3685.66,3686.397132,3651.817187990368,3753.345624019265,16.92140600481624,3662.9,stop_loss,11,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1736386200000,1736395200000,3353.71,3354.380742,3319.465707499126,3422.198585001749,17.12214625043723,3314.28,stop_loss,10,0,3,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1736487000000,1736515800000,3274.77,3275.424954,3243.461223952996,3337.387552094009,15.65438802350213,3245.85,trailing_stop,32,0,1,0,False,True,False,PROFIT_TRAILING_EXIT
baseline,1736532900000,1736545500000,3294.35,3295.00887,3243.188102227745,3396.67379554451,25.58094888612764,3265.27,llm_sell,14,0,0,0,False,False,False,STRATEGY_EXIT
baseline,1736595900000,1736640900000,3273.84,3274.494768,3253.646441140028,3314.227117719944,10.09677942998592,3282.22,trailing_stop,50,2,0,0,True,False,False,PROFIT_TRAILING_EXIT
baseline,1736694900000,1736718300000,3292.06,3292.718412,3271.790179093443,3332.599641813113,10.13491045327836,3266.17,stop_loss,26,0,4,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1736728200000,1736731800000,3319.16,3319.823832,3288.93961956129,3379.600760877419,15.11019021935468,3276.32,stop_loss,4,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1736809200000,1736846100000,3136.01,3136.637202,3089.899615046143,3228.230769907715,23.05519247692865,3235.39,take_profit,41,1,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1736948700000,1736966700000,3299.1,3299.75982,3263.699236465005,3369.90152706999,17.70038176749743,3372.63,take_profit,20,1,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1737079200000,1737086400000,3385.35,3386.02707,3351.468984746385,3453.11203050723,16.94050762680754,3348.93,stop_loss,8,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1737248400000,1737260100000,3359.26,3359.931852,3324.340656125756,3429.098687748489,17.45967193712223,3302.63,stop_loss,13,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1737297900000,1737321300000,3381.26,3381.936252,3302.543383860399,3538.693232279202,39.35830806980045,3251.29,stop_loss,26,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1737354600000,1737374400000,3352.93,3353.600586,3284.034008614797,3490.721982770406,34.44799569260161,3332.88,stop_loss,22,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1737457200000,1737471600000,3309.35,3310.01187,3270.716221815695,3386.617556368609,19.31688909215225,3275.4,stop_loss,16,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1737643500000,1737645300000,3275.94,3276.595188,3242.056348180502,3343.707303638996,16.94182590974902,3234.57,stop_loss,2,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1737818100000,1737848700000,3333.12,3333.786624,3311.166288477376,3377.027423045248,10.97685576131208,3319.28,stop_loss,34,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1737914400000,1737925200000,3337.25,3337.91745,3320.53904208034,3370.67191583932,8.355478959829982,3313.98,stop_loss,12,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1738012500000,1738067400000,3180.61,3181.246122,3127.413375621303,3287.003248757395,26.59831218934877,3177.28,trailing_stop,61,0,0,0,False,False,False,PROFIT_TRAILING_EXIT
baseline,1738133100000,1738152900000,3147.7,3148.32954,3123.132899263789,3196.834201472421,12.28355036810526,3125.49,stop_loss,22,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1738183500000,1738248300000,3137.02,3137.647404,3072.068178034069,3266.923643931862,32.47591098296534,3271.6,take_profit,72,4,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1738305900000,1738313100000,3263.11,3263.762622,3238.387453251388,3312.555093497225,12.3612733743061,3237.33,stop_loss,8,0,4,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1738315800000,1738322100000,3263.5,3264.1527,3237.858224817273,3314.783550365453,12.82088759136327,3329.77,take_profit,7,1,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1738599300000,1738620900000,2698.06,2698.599612,2614.395640970264,2865.388718059472,41.83217951486809,2913.35,take_profit,24,2,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1738672200000,1738698300000,2797.17,2797.729434,2746.877014751532,2897.755970496935,25.14649262423387,2770.55,stop_loss,29,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1738739700000,1738771200000,2758.39,2758.941678,2712.691674017392,2849.786651965216,22.84916299130395,2752.79,trailing_stop,35,0,0,0,False,False,False,PROFIT_TRAILING_EXIT
baseline,1738792800000,1738794600000,2799.65,2800.20993,2755.274000349069,2888.401999301862,22.1879998254656,2751.93,stop_loss,2,0,2,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1738918800000,1738942200000,2733.45,2733.99669,2701.666849407639,2797.016301184722,15.89157529618043,2736.32,trailing_stop,26,1,0,0,True,False,False,PROFIT_TRAILING_EXIT
baseline,1739041200000,1739093400000,2632.31,2632.836462,2606.74877374298,2683.432452514041,12.78061312851004,2655.09,trailing_stop,58,2,0,0,True,False,False,PROFIT_TRAILING_EXIT
baseline,1739167200000,1739229300000,2630.16,2630.686032,2592.708533470999,2705.062933058002,18.72573326450064,2654.83,trailing_stop,69,0,0,0,False,False,False,PROFIT_TRAILING_EXIT
baseline,1739352600000,1739367000000,2622.43,2622.954486,2599.096029707681,2669.097940584638,11.66698514615961,2594.02,stop_loss,16,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1739380500000,1739421000000,2683.45,2683.98669,2634.565374751352,2781.219250497295,24.44231262432401,2730.82,trailing_stop,45,1,0,0,True,False,False,PROFIT_TRAILING_EXIT
baseline,1739487600000,1739532600000,2668.48,2669.013696,2643.930109179256,2717.579781641488,12.27494541037209,2686.09,trailing_stop,50,1,0,0,True,False,False,PROFIT_TRAILING_EXIT
baseline,1739681100000,1739690100000,2703.67,2704.210734,2691.436357562148,2728.137284875704,6.116821218925801,2694.67,stop_loss,10,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1739779200000,1739786400000,2697.16,2697.699432,2672.646208180884,2746.187583638231,12.25689590955786,2759.95,take_profit,8,1,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1739826900000,1739837700000,2761.55,2762.10231,2726.928532771502,2830.792934456996,17.31073361424894,2719.81,stop_loss,12,0,1,0,False,True,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1739930400000,1739959200000,2678.18,2678.715636,2653.88769143234,2726.764617135319,12.14615428382982,2733.49,take_profit,32,2,0,0,True,False,False,TAKE_PROFIT_EXIT
baseline,1740075300000,1740087000000,2741.43,2741.978286,2716.49940052757,2791.291198944859,12.46529973621474,2727.4,stop_loss,13,0,0,0,False,False,False,INITIAL_OR_BELOW_ENTRY_STOP_EXIT
baseline,1740093300000,1740100500000,2739.64,2740.187928,2719.4483850187,2780.0232299626,10.09580749064999,2733.58,llm_sell,8,0,0,0,False,False,False,STRATEGY_EXIT
